SampleSize,EstimatedThetaG_P,EstimatedSigmaG_P,EstimatedThetaTildeG_P,EstimatedGammaG_P,EstimatedLambdaG_P1,EstimatedSigmaLambda2G_P1,EstimatedLambdaG_P2,EstimatedSigmaLambda2G_P2,EstimatedThetaLR_P,EstimatedGammaLR_P,EstimatedGammaHuangLR_P,EstimatedLambdaLR_P1,EstimatedSigmaLambda2LR_P1,EstimatedLambdaLR_P2,EstimatedSigmaLambda2LR_P2
50,0.87171875,12.275512,0.733154296875,0.960005383491519,1.59993425859283,2.81793800507546,6.3282001622986,83.1981607757259,0.826374734450264,1.48899792450665,0.348153793026584,1.6819455685559,4.10331785925481,6.3282001622986,82.0877209644323
50,0.58953125,8.437984,0.467304687499999,0.746966629028327,2.4745936530122,5.85440950885573,6.07233331015588,82.0413648219717,0.684597491146363,0.960704393553561,0.696612956746107,2.3815200599386,6.09063593949899,6.07233331015588,82.0413648219717
50,0.72091796875,6.377256,0.5971875,0.765461444854742,2.04470182273238,3.05206872266223,5.93615857598446,82.011409658983,0.515208037558046,1.45802377416719,0.000613515400166665,2.38841891884078,5.94110287132386,5.93615857598446,82.011409658983
50,0.84697265625,11.869432,0.741083984375,0.560620541572575,1.81477095919355,3.24433929477908,6.23145820517965,88.8103035210421,0.786924879435658,1.34400209571923,0.229735257469902,1.95291516624328,6.69566035207314,6.23145820517965,89.4735221092212
50,0.6461328125,10.298008,0.549062499999999,0.471132278442386,2.14300551559054,3.19654399768063,6.10465931317759,82.0478964472759,0.714926581395379,0.990773275845829,0.576184554523538,2.07741411774108,5.0117343277041,6.1046593131776,82.0478964472759
50,0.680244140625,10.655992,0.569023437499999,0.618502240180975,2.20443989994477,4.91120005423449,6.19942703086517,82.0658717131166,0.63294491979084,0.866142468714519,0.389468607406833,2.2722559918988,6.28935014664737,6.19942703086517,82.0658717131166
50,0.65365234375,8.887976,0.554667968749999,0.489895324707035,2.53277364632099,6.23341035487684,6.08051330346468,82.0430376362307,0.582603504381066,1.20842698598808,0.182032984410206,2.69978431023568,12.1744654718946,6.08051330346468,82.0430376362307
50,0.649755859375,8.312784,0.530742187499999,0.708212704658516,1.96184614812899,3.77313095818711,6.10862756714585,82.0486837992537,0.594376990466686,1.44682450444524,0.193437372917965,2.0198293414063,7.47235118384646,6.10862756714585,82.0486837992537
50,0.705537109375,7.671736,0.576406249999999,0.833738942146309,1.86633806646806,2.26222389104912,6.01311948548492,84.2450173779002,0.713974558292262,1.41816373735148,0.633361360685441,1.86633806646806,3.10400607068978,6.01311948548492,87.5576191089802
50,0.7232421875,8.25209599999999,0.61564453125,0.578862781524664,2.36912322460284,6.92562505790102,6.05993647482011,82.0388034340415,0.811845219350663,1.33750630654353,0.886756982277017,2.09828267723305,9.83285734587174,6.05993647482011,82.0388034340415
50,0.542431640624999,13.514864,0.438046874999999,0.544808964729314,2.36647502136963,4.44538744652243,6.22089473758467,82.0697123767814,0.577306531020906,1.05698769845553,0.498847225420743,2.36647502136963,6.86015290474661,6.22089473758467,82.1011168264859
50,0.711142578125,8.340384,0.608671875,0.525012249946599,2.11477787322456,5.26962349825521,6.07643167081161,82.042204649975,0.662390406425948,0.990976526340591,0.121065520686294,2.22201195459657,7.56413797223393,6.07643167081162,82.0422046499749
50,0.646201171875,9.955792,0.529101562499999,0.685615925788884,2.25023959696255,2.94416590079238,6.10465931317759,82.0478964472759,0.752413757566353,1.01412446668398,0.927826449907799,2.07741411774108,3.7248317246779,6.1046593131776,82.4347748690279
50,0.59390625,5.970496,0.451992187499999,1.0069800567627,2.28230096654982,5.36539624522132,5.97311421676709,82.0199463614479,0.633004594812502,1.01966987459769,0.375640520957884,2.15715603901359,5.302801214192,5.97311421676709,82.0199463614479
50,0.529101562499999,7.128048,0.407968749999999,0.733657913208014,2.28230096654982,3.04520139588072,5.97311421676709,82.0199463614478,0.642044711281792,0.815067230831756,0.704310452416115,2.19715603901358,2.92864846826307,5.97311421676709,82.0199463614479
50,0.521240234374999,8.244976,0.386367187499999,0.909536938667304,2.59084598358127,6.92584622736379,6.03039850622203,82.0325709073831,0.617217494044169,0.877235639960196,0.797085223249899,2.33958525600475,5.93330302313355,6.03039850622203,82.0325709073831
50,0.460468749999999,6.582,0.350957031249999,0.59964082717896,2.52901623958088,4.7850476661629,5.96856876222164,82.0189133035966,0.721652484804876,1.34590922253739,2.07315990348092,2.00691496463458,5.61453931042353,5.96856876222164,82.0189133035966
50,0.687080078125,10.901944,0.5947265625,0.42645859241486,2.21264810113398,3.85712051964155,6.13981914010034,82.0547649984588,0.706243134582579,1.17582288715468,0.470686560181416,2.17816534251329,6.9170936162209,6.13981914010034,82.0547649984588
50,0.568203124999999,8.361656,0.444062499999999,0.770544738769538,2.44730048041282,4.04880440761766,6.09265918517555,82.0454963704739,0.773194094658238,0.929706179407714,1.33991572036222,1.94587776615869,4.89973896656907,6.09265918517555,82.0454963704739
50,0.517207031249999,7.189008,0.382128906249999,0.91230499267579,2.73335671450604,6.52198575482905,6.05158570773503,82.0370600436704,0.622327003342598,1.32929868612268,0.890054871125331,2.31729419664819,8.19774652171488,6.05158570773503,82.0370600436704
50,0.483642578124999,6.42048,0.369824218749999,0.647730946540838,2.31405669144994,5.88506484431112,5.95941539621268,82.016818689896,0.555883232167293,1.08255059576916,0.84017544782243,2.18345721845917,7.26385167250148,5.95941539621268,82.4550179822464
50,0.703076171875,9.06696,0.573876953124999,0.834621906280524,2.22409859402045,5.66957229633484,6.15126963298681,82.085896252986,0.682406293157233,1.10747825601247,0.513607398464969,2.25981287973473,7.98421114405781,6.15126963298681,82.0861953762921
50,0.7833984375,11.701568,0.676484375,0.571530838012698,2.18581355403094,3.50599498211756,6.14746735161799,82.0562273822907,0.755635005827995,1.11057109741239,0.325257717563286,2.18581355403094,4.75990608727919,6.14746735161799,82.0562273822906
50,0.490410156249999,6.839016,0.377343749999999,0.639200611114507,2.52235923337556,8.97742118361817,6.01746731157187,82.0297839429454,0.528720849757031,1.46011560975127,0.636444835374787,2.4197276544282,13.849717790704,6.01746731157187,82.0297839429454
50,0.59267578125,14.757576,0.480634765624999,0.62765945911408,2.097579666134,3.46897191109312,6.29916588995566,82.0830373674331,0.519108617016666,1.10975213069437,0.124449941547037,2.27192069451914,6.45034896258336,6.29916588995567,82.0830373674332
50,0.587412109375,11.730568,0.482890624999999,0.546237034797673,2.36386096234684,3.30105714548297,6.13981914010034,82.0547649984588,0.686104676267219,1.00659974022149,0.726002950613901,2.11257394466382,5.04839954633026,6.13981914010034,82.0547649984588
50,0.68537109375,7.73636,0.569296874999999,0.673661212921148,2.00742681505901,4.07885098931224,6.03467201049554,82.0334840493218,0.757504610285881,1.02820403277902,0.768179167931296,1.80676999720018,5.08984338622191,6.03467201049553,82.0334840493219
50,0.705400390625,7.580936,0.583515625,0.742794804573064,1.70581939041903,2.21402340657239,6.00875267325784,82.0278853109099,0.814903648634889,1.23133884769263,0.988513239600642,1.52954733492842,2.56690782656907,6.00875267325784,82.0278853109099
50,0.68126953125,16.890664,0.582832031249999,0.484497070312505,2.11058796818188,3.42087450306376,6.31217419200354,82.0851525944231,0.662961832864309,0.960794509784433,0.369874891424403,2.19396420155811,5.16107991200945,6.31217419200355,82.0851525944231
50,0.600126953125,6.69992,0.481113281249999,0.708212704658514,2.0005495123205,3.91450314583264,5.99553664324089,82.0249742157566,0.695514778788566,0.889898281918916,0.70934208150884,1.76763462994554,4.10538740607537,5.99553664324089,82.0249742157567
50,0.6488671875,10.721488,0.537304687499999,0.622309570312505,2.26360075852261,5.29060917399698,6.15505751177469,82.0576676507566,0.785714600941635,1.07839979778798,1.04406543740267,1.90151447283832,5.66459618758872,6.15505751177469,82.0576676507566
50,0.613251953125,5.5188,0.498203124999999,0.661811642646795,2.41240897622397,4.31497937993414,5.90751705442028,82.0045730649845,0.541209604142029,1.25015481190779,0.275121411161019,2.52678806119129,5.63252676391579,5.90751705442028,82.0045730649845
50,0.71681640625,9.178296,0.6146875,0.521515674591069,2.0491864753751,2.7813996487733,6.07643167081161,82.042204649975,0.802338075942672,1.24149731280697,0.751200286504683,1.98763344507206,4.60774530054129,6.07643167081161,82.042204649975
50,0.6948046875,7.556632,0.576132812499999,0.704150695800789,2.07323095289804,4.91288118845714,6.06821808381843,82.0405180675813,0.866672366616918,1.03164793456749,1.12028088824068,1.60942090875431,4.81161531046802,6.06821808381843,82.0405180675814
50,0.61974609375,9.550816,0.495195312499999,0.775644855499273,2.48287730863821,5.85072581031872,6.12823601340094,82.0525288291663,0.695721866076774,0.833116809026478,0.587290802217539,2.31227783564743,7.11976729831081,6.12823601340094,82.0525288291663
50,0.7489453125,6.08128,0.60703125,1.0069800567627,1.67321861535361,3.6238087483389,5.99996142200195,82.0259531491109,0.715349009511575,1.14301937301738,0.361892647654841,1.74641838306558,4.28825356763744,5.99996142200195,82.0259531491109
50,0.799873046875,7.749512,0.6827734375,0.685615925788883,1.67738519460455,3.36459736658567,6.07233331015588,82.0762770995163,0.759527326589236,1.57244770300387,0.259959807444388,1.76940002731706,5.98090782065429,6.07233331015588,82.453947525392
50,0.7833984375,6.691096,0.67416015625,0.596650104522708,1.9503939082084,3.73373035432548,5.97763910364492,82.0209700915107,0.740957693919174,1.53447015098308,0.282281304326523,2.01598530605786,6.86472420232209,5.97763910364492,82.0540450140731
50,0.6409375,11.464296,0.530537109374999,0.609412312507634,2.17218183542864,5.9917059011735,6.19942703086516,82.0658717131165,0.737291656335922,1.0028103952082,0.823639198802443,1.92088399192879,6.04318946041851,6.19942703086517,82.0658717131165
50,0.509345703124999,8.479928,0.380351562499999,0.831974415779121,2.45803015100976,3.89586232870508,6.05576980815345,82.0379353784859,0.78746519146677,0.718027857159923,0.994881248386284,1.82786779485809,3.56591711884709,6.05576980815344,82.0379353784859
50,0.7308984375,7.911696,0.60990234375,0.732002735137945,1.95025747782133,3.87521687097338,6.00875267325784,82.5784165668484,0.666810808352641,1.43852473488978,0.238577682236099,2.08158163429148,5.8630393000302,6.00875267325785,83.543095494107
50,0.6100390625,7.942072,0.503124999999999,0.5715308380127,2.78310968393321,7.50809507226742,6.03467201049553,82.0334840493218,0.594765631923138,0.973455888696836,0.307162701510122,2.93146133228486,10.8196808921118,6.03467201049553,82.0334840493218
50,0.573261718749999,10.809672,0.470449218749999,0.528520507812504,2.36386096234684,4.14251338013107,6.13981914010034,82.0547649984588,0.559524301980579,1.10740454872235,0.212221577427841,2.36386096234684,5.81229748679616,6.13981914010034,82.0547649984589
50,0.680380859375,8.85167200000001,0.581874999999999,0.485170216560367,2.24812767465996,5.88908968458734,6.06408585241347,82.0396643007621,0.81656953616432,1.08010770505748,0.99464500205191,1.76115256957466,6.00824983882759,6.06408585241347,82.0396643007621
50,0.62453125,7.05804,0.518437499999999,0.56279418945313,2.53356169412633,4.04848924986462,5.9731142167671,82.0199463614479,0.698051270774972,1.52798080447022,0.814862023984156,2.32775551200436,5.63014941529536,5.97311421676709,82.0199463614479
50,0.59513671875,9.118616,0.484531249999999,0.611678485870366,2.44730048041282,5.28846605646337,6.09265918517555,82.0454963704738,0.65721974014361,1.00349795606318,0.735469088712626,2.27670100742204,7.55915472122931,6.09265918517555,82.0454963704739
50,0.485898437499999,6.254536,0.365039062499999,0.730349426269536,2.55153967615569,6.3300656302467,5.99109219879645,82.0239865614357,0.460790746817179,1.40210333806882,0.270871897101542,2.61036320556745,9.57192980679996,5.99109219879644,82.0239865614357
50,0.741630859375,7.09584000000001,0.6280859375,0.644622464179998,1.87732665279546,3.24851784680903,5.99553664324089,82.0249742157567,0.758676337090971,1.13905308862024,0.365283499257402,1.87732665279546,4.42152020252722,5.99553664324089,82.0724623164296
50,0.704580078125,4.85604,0.579687499999999,0.779907803535468,1.73124952910458,4.10516786636204,5.87803094812144,82.8344803606,0.70607444155474,1.01103750543945,0.575088620727974,1.73124952910458,4.83176119981371,5.87803094812144,83.4955695245659
50,0.71640625,7.47016,0.60375,0.63457153320313,2.16847972156803,3.38239871248725,6.05993647482011,82.0709856161194,0.729316814520738,1.1609540964936,0.558352211891117,2.13276543585374,4.78197305190295,6.05993647482011,82.2470946536856
50,0.660556640625,10.515504,0.553437499999999,0.573725514411932,2.14866342680447,3.88007305436091,6.14365055772486,82.0554989865096,0.574231019033845,1.47141947025789,0.115859833501843,2.28923084150982,9.06176682419462,6.14365055772487,82.0554989865095
50,0.699794921875,6.226728,0.571484374999999,0.823179821968086,1.85667633081973,4.64159068208901,6.08457834411508,82.0438638640052,0.600329183311385,1.96736861311956,0.29306901618802,2.02608314867856,11.5264290888207,6.08457834411508,82.5975712877582
50,0.718388671875,9.18211999999999,0.601015625,0.688821606636052,2.02378191057626,5.45630322669169,6.11258013631581,82.0494649394059,0.802131159566766,1.12273370480194,0.772270912353891,1.83403709737944,6.24179665188661,6.11258013631581,82.0494649394059
50,0.769453125,6.705592,0.643125,0.797939758300786,1.79395041941922,2.81525176178423,5.99553664324089,82.1539871416853,0.705170296535455,1.47854783229794,0.340750790570992,1.96829144780437,3.92303995199394,5.99553664324089,82.1375817323928
50,0.75455078125,6.10612,0.646953125,0.578862781524659,1.89469515816107,4.32057737204622,5.92194035359758,82.0080403110653,0.748557757945794,1.52743047080741,0.3818146269108,1.92695322267719,6.56080942042378,5.92194035359759,82.0080403110653
50,0.76685546875,6.48156,0.6453125,0.738634662628177,1.98265197272453,2.95258748215362,5.97763910364492,82.0209700915107,0.643856413504423,0.984129216762937,0.0638366955512059,2.20168092589141,4.31093332482485,5.97763910364492,82.0209700915107
50,0.505654296874999,5.965224,0.371874999999999,0.894845013618475,2.49151983488585,7.18965999855988,5.98662791308216,82.0229900690887,0.674036695361619,1.20412265092037,1.29714415115069,1.95938271764564,7.88733688739211,5.98662791308216,82.0229900690887
50,0.6103125,8.335232,0.503193359374999,0.573725514411932,2.30463581855763,5.03685419939734,6.03892732964447,82.0343894363748,0.606782943867735,1.15436079791252,0.613469946457329,2.30463581855763,6.91126608150907,6.03892732964447,82.0343894363748
50,0.800078125,7.569664,0.67921875,0.730349426269535,2.06494934389972,6.29762461789458,6.05993647482011,82.0388034340415,0.791636054631287,1.60198004631204,0.509372814197722,2.13276543585374,8.9903291992873,6.05993647482011,83.2116511161137
50,0.634990234375,9.224776,0.504218749999999,0.855059056282049,1.99303772108348,4.39041199186969,6.13981914010034,82.0547649984588,0.795535161301816,0.921789061695575,1.02798762813091,1.74487102454902,3.33440570738561,6.13981914010034,82.4008432719521
50,0.548037109374999,7.617672,0.424648437499999,0.761238217353827,2.99758996669453,8.59370638357887,6.01746731157188,82.0297839429454,0.585531921275248,1.13132413494119,0.528868836363807,2.76590498500955,10.1262975944872,6.01746731157187,82.0297839429454
50,0.62357421875,9.81484,0.515703124999999,0.581808643341069,2.24625553321753,4.27973368549165,6.10067524943258,82.1840575396459,0.630258452415398,0.997625095868458,0.531181061590866,2.24625553321753,5.94749165241609,6.10067524943258,82.6210033022116
50,0.746962890625,8.52196,0.6526953125,0.444318814277651,1.99309051229851,2.90262774912773,6.05158570773503,82.0370600436704,0.806537185849492,1.48375912399939,0.52465284654995,1.90480428871817,6.50706658681291,6.05158570773503,82.0370600436704
50,0.8911328125,7.502472,0.79009765625,0.510405139923098,1.8575852893287,1.89733877524893,6.00436670834557,82.2672537265247,0.759210806215913,1.29916453579335,0.0707227606441463,2.04271291075851,3.5849640809708,6.00436670834557,82.0269234764994
50,0.580302734374999,6.431696,0.465390624999999,0.660239644050602,2.05406955560939,3.08081998492935,5.94552630886147,82.0136035314968,0.622411491743094,0.801750513340246,0.698476210037497,1.95053917794108,3.2919485950351,5.94552630886147,82.0136035314968
50,0.533408203124999,9.778032,0.433808593749999,0.496004109382634,2.31615380463968,3.29769498016092,6.13211198239319,82.0532799859477,0.629796877002848,0.92648505040122,0.802721240100898,2.17045818480613,3.57293813675335,6.13211198239319,82.0532799859477
50,0.6608984375,9.520712,0.544550781249999,0.676838855743416,2.28603157938282,4.0733688740454,6.1774883326349,82.4723263563945,0.598265518089013,1.40223674647749,0.356813577444131,2.40153015488139,8.0893215379459,6.1774883326349,82.0618606693782
50,0.678876953125,11.368232,0.570253906249999,0.589948315620426,2.25031729366853,4.94408775186437,6.1774883326349,82.7405426860146,0.634149408017551,1.13236197915883,0.400171649307048,2.44319682154806,6.87640092098098,6.1774883326349,83.7844665152131
50,0.73021484375,5.467704,0.61755859375,0.634571533203131,1.99315330369474,3.2057405420107,5.9548071012818,82.0157568707875,0.807375014204636,1.15394887579919,0.898271345940175,1.86600887554225,5.19432077251759,5.9548071012818,82.1554025887274
50,0.59294921875,6.391784,0.476328124999999,0.68002397537232,2.46972765442819,6.60416678761155,6.01746731157188,82.0297839429454,0.648705058312702,1.23122013602395,0.606870366025274,2.28317580048503,8.99810690569494,6.01746731157187,82.0297839429454
50,0.538193359374999,5.773232,0.413300781249999,0.779907803535467,2.65110035892592,5.85345232346306,5.90266268548824,82.0033948200981,0.589727008725136,1.12966380590763,0.726112021048228,2.35492302834456,7.11888200115784,5.90266268548824,82.0033948200981
50,0.523154296874999,5.923792,0.400859374999999,0.747802395820623,2.47760314196161,6.443558967828,5.91715566460237,82.0068956486263,0.57959770933759,0.788680637297297,0.789917147520671,2.2263424143851,6.53950809000374,5.91715566460237,82.0068956486263
50,0.548789062499999,8.78148,0.427656249999999,0.733657913208014,2.09828267723305,3.19002378006859,6.05993647482011,82.0388034340415,0.663844624316678,0.990281718908248,0.846230563804884,1.88537727802547,3.00774385293499,6.05993647482011,82.0723737332801
50,0.547832031249999,11.535792,0.433945312499999,0.648509235382085,2.56127555670784,4.89194238521005,6.20663426147057,82.0671703216574,0.710688209394166,0.793579148846392,0.822612626945809,2.17938906603405,5.81234085570886,6.20663426147057,82.0671703216574
50,0.584746093749999,6.788928,0.465390624999999,0.712286396026616,2.03388284565383,3.55202600731172,5.99553664324089,82.0249742157567,0.659491405157813,1.0038242470729,0.787110545409114,2.0005495123205,4.10377753468532,5.99553664324089,82.0249742157567
50,0.520009765624999,9.551376,0.406054687499999,0.64928799152375,2.5843723252495,6.81974726393616,6.13211198239319,82.0532799859477,0.622223858670456,1.12973111025292,0.831309816537126,2.27769226617814,9.93161834561622,6.13211198239318,82.0532799859477
50,0.432988281249999,8.157096,0.310214843749998,0.753665847778326,2.68335685918448,6.64856096525005,6.06408585241347,82.0396643007621,0.62987068475957,1.07248663238181,1.33029045483836,2.17262909916139,6.99879495526852,6.06408585241347,82.0396643007621
50,0.604433593749999,6.839624,0.492734374999999,0.623835773468022,2.40222176485827,5.40318011774344,5.99996142200195,82.0259531491109,0.75517270313952,1.18483324194011,1.17980472542824,2.07279038303559,9.16071004464902,5.99996142200195,82.0259531491109
50,0.566904296874999,8.11001599999999,0.439687499999999,0.809205670356756,2.34214015972477,7.56396805043739,6.07643167081161,82.0422046499749,0.593388699355965,1.03058645404254,0.743985897544042,2.34214015972477,8.72204561058563,6.07643167081162,82.042204649975
50,0.725771484375,7.700088,0.61578125,0.604892582893376,2.39356862488174,6.23409957554296,6.03892732964447,82.0343894363748,0.754972344480811,0.973716714298568,0.59379116116723,2.22296915189096,7.70206790111106,6.03892732964447,82.0343894363748
50,0.771640625,12.90508,0.65078125,0.730349426269534,2.02636320942816,3.97386516290696,6.22794943324983,85.9200912065426,0.802704276195793,1.28488163204407,0.645722664846732,1.90120662660149,5.42365310997014,6.22794943324983,90.3237169095461
50,0.574902343749999,6.506104,0.465117187499999,0.602639026641851,1.99776159862562,3.17043351256067,5.95941539621268,82.0168186898959,0.481854603672135,1.09615654638445,0.187931879746815,2.18345721845917,4.61706510890294,5.95941539621267,82.016818689896
50,0.63587890625,10.668208,0.516181640624999,0.716371769905096,2.13534529974008,3.19457191516502,6.16259049517659,82.0590863017613,0.630324390310557,0.940346208490985,0.498557445091578,2.13534529974008,4.06954868204223,6.1625904951766,82.0590863017613
50,0.639912109375,10.033104,0.545234374999999,0.448193669319157,2.47508000805455,6.59483326508416,6.12043871281728,82.0510088759809,0.663582751843824,0.888785655220094,0.457475435918188,2.42962546260001,9.97001545346973,6.12043871281728,82.0510088759809
50,0.748740234375,8.230736,0.631640625,0.685615925788883,2.03111952980808,5.11850270686715,6.02610666072847,82.0316499104961,0.676046677633945,1.52970980288991,0.271318251323608,2.25014848297496,9.45617621417653,6.02610666072846,82.031649910496
50,0.666435546875,9.25132799999999,0.538261718749999,0.821426510810859,2.05802194875331,3.96966422901098,6.11651714418983,82.0502399409559,0.727191330373018,1.02344686510129,0.569902419447291,1.88861513089448,4.81322084146219,6.11651714418983,82.0502399409559
50,0.454453124999999,5.556856,0.321015624999998,0.890278320312507,2.2263424143851,5.07666330473855,5.91715566460237,82.0068956486263,0.478259398027239,1.42947240269529,0.836611845227863,2.14119748684887,6.36258503139466,5.91715566460237,82.042192275606
50,0.629453125,8.658456,0.515976562499999,0.643846511840826,2.29637513240237,3.96924911069177,6.07233331015588,82.0413648219717,0.764394227205234,0.984552579537326,0.978082619635592,2.01383811471936,5.33759802211188,6.07233331015588,82.0413648219718
50,0.652080078125,9.801336,0.534023437499999,0.696868519783028,1.99171507772512,2.96514676707021,6.08051330346468,82.0430376362307,0.64094672962624,1.08757680247997,0.323206831196029,2.02201810802815,4.01440119838127,6.08051330346468,82.0430376362307
50,0.806025390625,11.6692,0.6926171875,0.643071026802064,1.76867041973979,3.40789286121474,6.20663426147057,82.0671703216574,0.910646313538981,1.08047890986202,0.848327219838196,1.6312038677263,4.445454725183,6.20663426147057,83.5030109935175
50,0.812587890625,11.263704,0.703828125,0.591434330940248,1.64313441883782,2.80334057004042,6.18117836953527,82.0625414879945,0.755569504206089,1.28658715513793,0.241140521791939,1.80845247620617,6.06828955490558,6.18117836953527,82.0625414879945
50,0.604570312499999,6.804648,0.492734374999999,0.6253638458252,2.22512388512583,2.91875650617236,5.95941539621267,82.016818689896,0.587331031475781,1.1083076146396,0.354532786845016,2.22512388512583,3.94977171918607,5.95941539621267,82.016818689896
50,0.8047265625,7.964536,0.69671875,0.58328437805176,1.95012910390492,2.79117334562366,6.03892732964447,82.0343894363748,0.779668149456931,0.738695365605182,0.420438993038088,2.04394019872408,3.46907801228016,6.03892732964447,82.0343894363748
50,0.86775390625,10.856312,0.76125,0.567154102325445,1.69086181848281,3.38359873624445,6.17006715681224,82.0604838183742,0.756110150283234,1.45013391161322,0.0894710842567181,1.94216514351689,6.45321777153272,6.17006715681224,82.0604838183742
50,0.507910156249999,10.247088,0.401406249999999,0.567154102325444,2.41384606296032,4.63417407210506,6.1046593131776,82.0478964472759,0.600467928431857,1.04340077536464,0.801387380224773,2.21320255992552,5.53543469898022,6.1046593131776,82.0478964472759
50,0.717021484375,9.130304,0.595820312499999,0.734486203193674,2.00448821396995,5.43498990147746,6.15126963298681,82.056950249471,0.495102873870049,1.89466513349075,0.025544495359269,2.77054063975782,19.5022360075658,6.15126963298682,82.056950249471
50,0.63615234375,6.868512,0.518710937499999,0.689624195098883,1.96829144780437,3.53183305035425,5.99553664324089,82.0249742157567,0.643628949115508,1.33884811687212,0.322787637657815,1.93704144780437,5.09979194493288,5.99553664324089,82.0249742157567
50,0.653037109375,7.349864,0.555488281249999,0.475788693428044,1.94146622656543,2.49692466791332,5.99996142200195,82.0259531491109,0.500454237056038,1.71531549580132,0.00319464188962884,2.14554170578691,5.71810830740693,5.99996142200195,82.0259531491108
50,0.69794921875,4.824704,0.586249999999999,0.623835773468023,2.10820277910419,4.60722347542145,5.84249429019103,81.9883059846927,0.661325031606513,1.26949105749915,0.298474939512375,2.1971355854283,6.02274098529965,5.84249429019103,81.9883059846927
50,0.631162109375,10.166184,0.524179687499999,0.572261929512027,2.42570389397255,4.61289256581695,6.11651714418983,83.9934023991628,0.654800186332943,0.955836527579575,0.5590229155522,2.42570389397255,6.92815557793411,6.11651714418983,86.6026642449381
50,0.484326171874999,10.241248,0.372968749999999,0.620023770332342,2.67302761367506,4.66984460772166,6.11258013631581,82.0494649394059,0.534792244869722,0.996007053555975,0.71330383024725,2.6174720581195,6.63943264001274,6.11258013631581,82.0494649394059
50,0.530947265624999,13.929992,0.416171874999999,0.658669514656074,2.39120712704742,9.26909523194672,6.2826638802995,82.0803141448811,0.478163845137253,0.998634835923399,0.292491318474019,2.63730517553677,13.4573290657639,6.2826638802995,82.0803141448812
50,0.687080078125,7.16752,0.5788671875,0.585501484870915,2.15592727381068,7.94020365019625,6.04738402706276,82.0361773376468,0.709738912610789,1.07297291645367,0.591037663444917,2.08573022947571,11.7004609541048,6.04738402706277,82.0361773376468
50,0.520078124999999,8.462944,0.394672851562499,0.786324130296714,2.31266874935753,5.76216958810247,6.08862692711104,82.044683415219,0.519603449225633,1.08306159413817,0.364527343092598,2.31266874935753,7.6319627703785,6.08862692711104,82.044683415219
50,0.72994140625,10.6292,0.62658203125,0.534158020019536,1.93438676243252,2.42238923674943,6.13597298625419,82.0540253534884,0.792688754959311,1.35352099028972,0.8013147640324,1.88242994731781,4.00616397593385,6.13597298625419,82.2869560217233
50,0.441191406249999,10.16368,0.340156249999998,0.510405139923099,2.5226990556736,4.39663997498118,6.12043871281728,82.0510088759809,0.520106522548561,0.96944080079405,0.631814007229101,2.47508000805455,5.27208092633599,6.12043871281728,82.0510088759809
50,0.74552734375,7.885848,0.63177734375,0.646953125000003,1.98353508441633,2.81768745202617,6.07233331015588,82.062134606965,0.799453456503185,1.36853471465352,0.632157219447802,1.92555189113902,4.8942820281173,6.07233331015588,85.582405501025
50,0.6406640625,7.739056,0.534160156249999,0.567154102325445,2.43693235335185,3.54207457054529,6.03467201049554,82.0334840493219,0.541496591264005,1.24586786107567,0.284426713782077,2.53956393229922,4.68974664710905,6.03467201049553,82.0625237233804
50,0.76849609375,8.763856,0.6346484375,0.895759754180911,1.90421777440434,6.49175077576368,6.29916588995566,82.0830373674331,0.840898294023539,1.41030614500127,0.839168387376532,1.72373549621139,8.00674783557286,6.29916588995566,82.0830373674331
50,0.74169921875,8.37052,0.643671875,0.480468006134037,2.09411601056638,5.13151061582162,6.05576980815344,82.037935378486,0.71957960952137,1.25447642837273,0.35488272222953,2.12859876918707,11.2415302714507,6.05576980815344,82.037935378486
50,0.64025390625,8.897104,0.534160156249999,0.562794189453131,2.51634619526979,3.45620900647898,6.06408585241347,82.0396643007621,0.653868746406999,1.18876268931252,0.581193564900101,2.51634619526979,5.91787623833019,6.06408585241347,82.0396643007621
50,0.60744140625,12.200504,0.508593749999999,0.488542957305913,2.17508002589185,5.5967523402873,6.17006715681224,82.0604838183742,0.647222130100542,1.02845240683124,0.36855355844712,2.0518571663668,8.05445957174972,6.17006715681223,82.0604838183742
50,0.693369140625,8.619024,0.577499999999999,0.671282887458807,1.86860542098542,3.71274018138274,6.04316461778007,82.035287166912,0.753911935049526,1.18973441007985,0.826388469503656,1.74023133494125,4.47440245210854,6.04316461778007,82.035287166912
50,0.625009765625,6.293784,0.508867187499999,0.674454922676092,2.19715008376554,3.19356210584107,5.93144159485238,82.010297163433,0.59256329491063,0.894969111653863,0.317853720246051,2.3837019377087,3.86685105075328,5.93144159485238,82.010297163433
50,0.842392578125,12.612248,0.722421875,0.719648480415346,1.63874501958703,3.1089280484209,6.31861543253876,83.3896645431075,0.767011344087296,1.62486259497879,0.334373633655229,1.74318503879449,7.65308910432767,6.31861543253876,82.3436673847485
50,0.7604296875,6.595512,0.640390625,0.720468826293949,1.73610053888062,3.9841360747835,5.96400255217597,82.0178707898876,0.788599849603535,1.76220081943033,0.514619450890067,1.66106926933716,6.35948500752188,5.96400255217598,82.2529124655278
50,0.886279296875,10.276584,0.77328125,0.638427929878237,1.70971119762628,1.59208716817015,6.1046593131776,83.1554816891379,0.73250881540175,1.3034357998473,0.209786406467993,1.82611627424122,2.85251486997859,6.1046593131776,82.1153575170488
